case,sex,expectancy,age,transition,effect
2,m,t,58,UH,-3.0565468178945085e-6
2,m,t,59,UH,-2.4267156728779277e-6
2,m,t,60,UH,0
2,m,t,61,UH,0
3,f,h,0,init,4.867897741139423
3,f,u,0,init,-2.555665615472481
3,f,t,0,init,2.312232125666942
3,f,h,0,HD,-21.280878283344883
3,f,h,1,HD,-20.198834640339054
3,f,h,2,HD,-19.12733013568701
3,f,h,3,HD,-18.07020309028425
3,f,h,4,HD,-17.030407651697697
3,f,h,5,HD,-16.01041562988623
3,f,h,6,HD,-15.012430079473914
3,f,h,7,HD,-14.03849487149355
3,f,h,8,HD,-13.090545878762542
3,f,h,9,HD,-12.170428943176363
3,f,h,10,HD,-11.279898832287033
3,f,h,11,HD,-10.420607451080357
3,f,h,12,HD,-9.594086311822174
3,f,h,13,HD,-8.801726440466846
3,f,h,14,HD,-8.044757848563012
3,f,h,15,HD,-7.324230066263063
3,f,h,16,HD,-6.640994820431272
3,f,h,17,HD,-5.995691646875217
3,f,h,18,HD,-5.3887369917504255
3,f,h,19,HD,-4.820317156176512
3,f,h,20,HD,-4.290385257522566
3,f,h,21,HD,-3.7986622167404374
3,f,h,22,HD,-3.344641634196497
3,f,h,23,HD,-2.927598289479809
3,f,h,24,HD,-2.546599897119704
3,f,h,25,HD,-2.2005216732312465
3,f,h,26,HD,-1.8880632201674108
3,f,h,27,HD,-1.6077672184074119
3,f,h,28,HD,-1.358039426797833
3,f,h,29,HD,-1.1371695319056232
3,f,h,30,HD,-0.9433524509013187
3,f,h,31,HD,-0.7747097744589441
3,f,h,32,HD,-0.629311129060707
3,f,h,33,HD,-0.5051953322451768
3,f,h,34,HD,-0.4003912982471771
3,f,h,35,HD,-0.31293871214134217
3,f,h,36,HD,-0.24090851437812855
3,f,h,37,HD,-0.1824232117999567
3,f,h,38,HD,-0.13567694657879834
3,f,h,39,HD,-0.09895510856466476
3,f,h,40,HD,-0.07065307760163245
3,f,h,41,HD,-0.04929345331366446
3,f,h,42,HD,-0.033540910140520644
3,f,h,43,HD,-0.022213659435217845
3,f,h,44,HD,-0.014290470243462274
3,f,h,45,HD,-0.008912351405410437
3,f,h,46,HD,-0.0053783589172265635
3,f,h,47,HD,-0.003135546257585194
3,f,h,48,HD,-0.0017637442245896724
3,f,h,49,HD,-9.565087281850687e-4
3,f,h,50,HD,-5.000522625761797e-4
3,f,h,51,HD,-2.521435014885667e-4
3,f,h,52,HD,-1.2276264186309062e-4
3,f,h,53,HD,-5.778931577521065e-5
3,f,h,54,HD,-2.6323766037799357e-5
3,f,h,55,HD,-1.1590690023878884e-5
3,f,h,56,HD,-4.905436297951043e-6
3,f,h,57,HD,-1.9623292015392874e-6
3,f,h,58,HD,-7.070080898419789e-7
3,f,h,59,HD,-1.9233424091470424e-7
3,f,h,60,HD,0
3,f,h,61,HD,0
3,f,h,0,HH,4.99151538787627
3,f,h,1,HH,5.095404407894535
3,f,h,2,HH,5.19182027438205
3,f,h,3,HH,5.2799081924943705
3,f,h,4,HH,5.358621526607891
3,f,h,5,HH,5.426799011824277
3,f,h,6,HH,5.483220120851055
3,f,h,7,HH,5.526648768644216
3,f,h,8,HH,5.555870864104369
3,f,h,9,HH,5.569728569581968
3,f,h,10,HH,5.567152599902957
3,f,h,11,HH,5.547192997848811
3,f,h,12,HH,5.509048299228926
3,f,h,13,HH,5.452092702922053
3,f,h,14,HH,5.375900707972606
3,f,h,15,HH,5.28026862336144
3,f,h,16,HH,5.165232366792814
3,f,h,17,HH,5.031081026536376
3,f,h,18,HH,4.8783657497110084
3,f,h,19,HH,4.7079036286632645
3,f,h,20,HH,4.5207763731359085
3,f,h,21,HH,4.318323669925877
3,f,h,22,HH,4.102131235350224
3,f,h,23,HH,3.87401365259651
3,f,h,24,HH,3.6359921518254366
3,f,h,25,HH,3.390267534554298
3,f,h,26,HH,3.139188467703427
3,f,h,27,HH,2.885215383040498
3,f,h,28,HH,2.6308802252319374
3,f,h,29,HH,2.3787423113322417
3,f,h,30,HH,2.131340615380195
3,f,h,31,HH,1.8911428959018393
3,f,h,32,HH,1.6604922645969349
3,f,h,33,HH,1.4415520719491737
3,f,h,34,HH,1.2362503731111696
3,f,h,35,HH,1.0462257339543397
3,f,h,36,HH,0.8727767185940261
3,f,h,37,HH,0.7168180101519118
3,f,h,38,HH,0.5788466610172488
3,f,h,39,HH,0.4589223111614072
3,f,h,40,HH,0.35666518356112203
3,f,h,41,HH,0.2712750849148335
3,f,h,42,HH,0.20157336055718272
3,f,h,43,HH,0.14606772095402382
3,f,h,44,HH,0.10303718150990994
3,f,h,45,HH,0.07063136247101491
3,f,h,46,HH,0.04697563081421931
3,f,h,47,HH,0.030271731238003502
3,f,h,48,HH,0.01888332654107806
3,f,h,49,HH,0.01139765625448991
3,f,h,50,HH,0.006658221169053447
3,f,h,51,HH,0.003768280924817033
3,f,h,52,HH,0.0020697909440082186
3,f,h,53,HH,0.0011058853119166074
3,f,h,54,HH,5.762376346405291e-4
3,f,h,55,HH,2.935141207077548e-4
3,f,h,56,HH,1.4640782397421425e-4
3,f,h,57,HH,7.1582303785787e-5
3,f,h,58,HH,3.4298788651692924e-5
3,f,h,59,HH,1.6051383295388883e-5
3,f,h,60,HH,7.020719365752164e-6
3,f,h,61,HH,0
3,f,h,0,UD,-0.15167132094536875
3,f,h,1,UD,-0.1460244048092135
3,f,h,2,UD,-0.1481609053037666
3,f,h,3,UD,-0.15535472182462973
3,f,h,4,UD,-0.1660411419114668
3,f,h,5,UD,-0.17931480807830424
3,f,h,6,UD,-0.19464708574488648
3,f,h,7,UD,-0.21172442819225193
3,f,h,8,UD,-0.23035428157662227
3,f,h,9,UD,-0.25040912073409594
3,f,h,10,UD,-0.27179224341087643
3,f,h,11,UD,-0.2944161109511335
3,f,h,12,UD,-0.3181880082859568
3,f,h,13,UD,-0.343000044236149
3,f,h,14,UD,-0.3687218007019014
3,f,h,15,UD,-0.3951946896936572
3,f,h,16,UD,-0.42222752392573887
3,f,h,17,UD,-0.44959307993408887
3,f,h,18,UD,-0.4770256053562016
3,f,h,19,UD,-0.5042193351502753
3,f,h,20,UD,-0.5308281579983662
3,f,h,21,UD,-0.5564666262685777
3,f,h,22,UD,-0.5807125367364065
3,f,h,23,UD,-0.6031113268628789
3,f,h,24,UD,-0.6231825322191986
3,f,h,25,UD,-0.6404285321103625
3,f,h,26,UD,-0.6543457685275146
3,f,h,27,UD,-0.6644385529558728
3,f,h,28,UD,-0.6702354701016895
3,f,h,29,UD,-0.6713082407527197
3,f,h,30,UD,-0.6672927118089906
3,f,h,31,UD,-0.6579113961322374
3,f,h,32,UD,-0.6429966886549426
3,f,h,33,UD,-0.62251354589167
3,f,h,34,UD,-0.5965800525219463
3,f,h,35,UD,-0.5654839454573923
3,f,h,36,UD,-0.5296928764974397
3,f,h,37,UD,-0.4898560442929724
3,f,h,38,UD,-0.44679490872079614
3,f,h,39,UD,-0.4014811190516006
3,f,h,40,UD,-0.35500063415631805
3,f,h,41,UD,-0.3085043392635313
3,f,h,42,UD,-0.26314723721653926
3,f,h,43,UD,-0.22002035448980994
3,f,h,44,UD,-0.1800815401759604
3,f,h,45,UD,-0.14409288979808063
3,f,h,46,UD,-0.11257305779183127
3,f,h,47,UD,-0.08577176045432304
3,f,h,48,UD,-0.06367110533109283
3,f,h,49,UD,-0.046014258139077203
3,f,h,50,UD,-0.032357160008063615
3,f,h,51,UD,-0.022134743044632726
3,f,h,52,UD,-0.014730629996274055
3,f,h,53,UD,-0.009539472667698418
3,f,h,54,UD,-0.006013855233070576
3,f,h,55,UD,-0.0036921042216765203
3,f,h,56,UD,-0.002207897525200012
3,f,h,57,UD,-0.0012858547683637618
3,f,h,58,UD,-7.285944529989247e-4
3,f,h,59,UD,-3.9992063744014473e-4
3,f,h,60,UD,-2.0323625115152176e-4
3,f,h,61,UD,0
3,f,h,0,UU,-0.028816168860457687
3,f,h,1,UU,-0.02941592330594357
3,f,h,2,UU,-0.03163041385312564
3,f,h,3,UU,-0.035128683481243664
3,f,h,4,UU,-0.03974051890608499
3,f,h,5,UU,-0.045393277044090644
3,f,h,6,UU,-0.052074113608967604
3,f,h,7,UU,-0.05980669357111709
3,f,h,8,UU,-0.06863617064242851
3,f,h,9,UU,-0.07861885289538999
3,f,h,10,UU,-0.0898144640104316
3,f,h,11,UU,-0.10227977199148496
3,f,h,12,UU,-0.11606286714813276
3,f,h,13,UU,-0.1311976824926399
3,f,h,14,UU,-0.14769854855393702
3,f,h,15,UU,-0.16555470959159932
3,f,h,16,UU,-0.1847248268347777
3,f,h,17,UU,-0.20513157213919614
3,f,h,18,UU,-0.22665648075258382
3,f,h,19,UU,-0.24913528886453873
3,f,h,20,UU,-0.27235403179125783
3,f,h,21,UU,-0.29604622174923123
3,f,h,22,UU,-0.3198914586810646
3,f,h,23,UU,-0.3435158509776935
3,f,h,24,UU,-0.36649463176052655
3,f,h,25,UU,-0.3883573463282166
3,f,h,26,UU,-0.4085959522193879
3,f,h,27,UU,-0.42667610897395064
3,f,h,28,UU,-0.44205183316798635
3,f,h,29,UU,-0.4541835482296736
3,f,h,30,UU,-0.4625593606797682
3,f,h,31,UU,-0.4667191389687552
3,f,h,32,UU,-0.4662806556363288
3,f,h,33,UU,-0.4609666821504978
3,f,h,34,UU,-0.4506315129498221
3,f,h,35,UU,-0.435284970538368
3,f,h,36,UU,-0.4151115565915249
3,f,h,37,UU,-0.39048213800609083
3,f,h,38,UU,-0.3619554879966293
3,f,h,39,UU,-0.3302672532136147
3,f,h,40,UU,-0.29630459976399887
3,f,h,41,UU,-0.2610659838697459
3,f,h,42,UU,-0.22560720270049564
3,f,h,43,UU,-0.19097699145019348
3,f,h,44,UU,-0.15814766650830256
3,f,h,45,UU,-0.1279482266145556
3,f,h,46,UU,-0.10100835542015137
3,f,h,47,UU,-0.07772137914041445
3,f,h,48,UU,-0.05823209920884476
3,f,h,49,UU,-0.042451650743699984
3,f,h,50,UU,-0.03009680054748792
3,f,h,51,UU,-0.020746548410427914
3,f,h,52,UU,-0.013905851497676194
3,f,h,53,UU,-0.009065732340974878
3,f,h,54,UU,-0.005751131271724342
3,f,h,55,UU,-0.003551844107564625
3,f,h,56,UU,-0.002136319524416793
3,f,h,57,UU,-0.001251545393792084
3,f,h,58,UU,-7.138791138141709e-4
3,f,h,59,UU,-3.9518536473817444e-4
3,f,h,60,UU,-2.0323625115152176e-4
3,f,h,61,UU,0
3,f,u,0,HD,-5.403329469874531
3,f,u,1,HD,-5.407010725295284
3,f,u,2,HD,-5.404362313856645
3,f,u,3,HD,-5.395353575327381
3,f,u,4,HD,-5.379769774036396
3,f,u,5,HD,-5.357294139563875
3,f,u,6,HD,-5.327558330594993
3,f,u,7,HD,-5.29017512545956
3,f,u,8,HD,-5.244760935273682
3,f,u,9,HD,-5.190952336055116
3,f,u,10,HD,-5.128418934219437
3,f,u,11,HD,-5.056873831201847
3,f,u,12,HD,-4.976082369716172
3,f,u,13,HD,-4.885869525646054
3,f,u,14,HD,-4.786126144340647
3,f,u,15,HD,-4.676814144893362
3,f,u,16,HD,-4.55797079373129
3,f,u,17,HD,-4.429712156755301
3,f,u,18,HD,-4.2922358624094015
3,f,u,19,HD,-4.145823335762992
3,f,u,20,HD,-3.990841687609597
3,f,u,21,HD,-3.8277454555760255
3,f,u,22,HD,-3.657078389755043
3,f,u,23,HD,-3.479475447194182
3,f,u,24,HD,-3.2956651017187824
3,f,u,25,HD,-3.1064719825039813
3,f,u,26,HD,-2.912819721917518
3,f,u,27,HD,-2.715733717595681
3,f,u,28,HD,-2.5163432957992895
3,f,u,29,HD,-2.3158825082612036
3,f,u,30,HD,-2.1156885161576855
3,f,u,31,HD,-1.9171962365843584
3,f,u,32,HD,-1.72192768727909
3,f,u,33,HD,-1.531474319499337
3,f,u,34,HD,-1.347470649730148
3,f,u,35,HD,-1.1715577753694588
3,f,u,36,HD,-1.0053359791935828
3,f,u,37,HD,-0.8503066689181342
3,f,u,38,HD,-0.7078053932131066
3,f,u,39,HD,-0.5789295707353713
3,f,u,40,HD,-0.4644666821713724
3,f,u,41,HD,-0.36483066351254495
3,f,u,42,HD,-0.2800155970272703
3,f,u,43,HD,-0.20957591892144878
3,f,u,44,HD,-0.1526406851061447
3,f,u,45,HD,-0.10796565745832198
3,f,u,46,HD,-0.07402130766960144
3,f,u,47,HD,-0.04910819746330988
3,f,u,48,HD,-0.03148516217555157
3,f,u,49,HD,-0.019492186695467227
3,f,u,50,HD,-0.011650341900230354
3,f,u,51,HD,-0.006726042810372676
3,f,u,52,HD,-0.003755014047335009
3,f,u,53,HD,-0.0020301797744823914
3,f,u,54,HD,-0.0010643593462551938
3,f,u,55,HD,-5.412252379846129e-4
3,f,u,56,HD,-2.6635853013688736e-4
3,f,u,57,HD,-1.2598212288960885e-4
3,f,u,58,HD,-5.6267634534663665e-5
3,f,u,59,HD,-2.2663435378901808e-5
3,f,u,60,HD,-7.020719365752164e-6
3,f,u,61,HD,0
3,f,u,0,HH,-2.576365025139804
3,f,u,1,HH,-2.585702613944029
3,f,u,2,HH,-2.590401936128747
3,f,u,3,HH,-2.5903253797331716
3,f,u,4,HH,-2.5852620375822406
3,f,u,5,HH,-2.574969478163977
3,f,u,6,HH,-2.5592012098282484
3,f,u,7,HH,-2.5377259966257895
3,f,u,8,HH,-2.5103423656841084
3,f,u,9,HH,-2.476890090625853
3,f,u,10,HH,-2.4372595691454197
3,f,u,11,HH,-2.3913995295539063
3,f,u,12,HH,-2.3393232354855584
3,f,u,13,HH,-2.2811132191043115
3,f,u,14,HH,-2.216924509974653
3,f,u,15,HH,-2.146986309686388
3,f,u,16,HH,-2.07160207347127
3,f,u,17,HH,-1.9911479879896816
3,f,u,18,HH,-1.906069871407027
3,f,u,19,HH,-1.8168785621826655
3,f,u,20,HH,-1.724143902411252
3,f,u,21,HH,-1.6284874568560752
3,f,u,22,HH,-1.530574137609193
3,f,u,23,HH,-1.4311029249900344
3,f,u,24,HH,-1.3307968869760451
3,f,u,25,HH,-1.2303927019834018
3,f,u,26,HH,-1.1306298836984594
3,f,u,27,HH,-1.032239893053
3,f,u,28,HH,-0.9359353030678658
3,f,u,29,HH,-0.8423991594118266
3,f,u,30,HH,-0.7522746558564832
3,f,u,31,HH,-0.666155222503359
3,f,u,32,HH,-0.5845751092658943
3,f,u,33,HH,-0.5080005415162794
3,f,u,34,HH,-0.4368215332256941
3,f,u,35,HH,-0.37134446951333855
3,f,u,36,HH,-0.3117856188964075
3,f,u,37,HH,-0.25826580769745133
3,f,u,38,HH,-0.21080658361282942
3,f,u,39,HH,-0.1693283049901071
3,f,u,40,HH,-0.13365070038399837
3,f,u,41,HH,-0.10349652091008142
3,f,u,42,HH,-0.07849891427426406
3,f,u,43,HH,-0.058213033254033104
3,f,u,44,HH,-0.042132103706163396
3,f,u,45,HH,-0.02970769064041921
3,f,u,46,HH,-0.020373237208577893
3,f,u,47,HH,-0.013569206203945397
3,f,u,48,HH,-0.008767503389000793
3,f,u,49,HH,-0.005492534983131274
3,f,u,50,HH,-0.0033364539052518757
3,f,u,51,HH,-0.0019669612124560525
3,f,u,52,HH,-0.0011273202110699079
3,f,u,53,HH,-6.296657554153319e-4
3,f,u,54,HH,-3.4380399416905904e-4
3,f,u,55,HH,-1.8414826795136823e-4
3,f,u,56,HH,-9.714475686638607e-5
3,f,u,57,HH,-5.0729192732885154e-5
3,f,u,58,HH,-2.6409780826086098e-5
3,f,u,59,HH,-1.3817461456549977e-5
3,f,u,60,HH,-7.020719365752164e-6
3,f,u,61,HH,0
3,f,u,0,UD,-0.016320150990588346
3,f,u,1,UD,-0.016287496807390365
3,f,u,2,UD,-0.017143646468853364
3,f,u,3,UD,-0.018662625190920514
3,f,u,4,UD,-0.02072458130926391
3,f,u,5,UD,-0.023273173358059295
3,f,u,6,UD,-0.02629107350055222
3,f,u,7,UD,-0.02978566008250827
3,f,u,8,UD,-0.033780486289331724
3,f,u,9,UD,-0.03831002853310495
3,f,u,10,UD,-0.04341627638247055
3,f,u,11,UD,-0.04914631669160186
3,f,u,12,UD,-0.05555039790460118
3,f,u,13,UD,-0.0626801504481408
3,f,u,14,UD,-0.07058674870529133
3,f,u,15,UD,-0.07931886471105504
3,f,u,16,UD,-0.08892030380864045
3,f,u,17,UD,-0.09942724020200924
3,f,u,18,UD,-0.110864993270367
3,f,u,19,UD,-0.12324430886454599
3,f,u,20,UD,-0.13655713746859216
3,f,u,21,UD,-0.15077193627405713
3,f,u,22,UD,-0.16582856765974363
3,f,u,23,UD,-0.18163292470915027
3,f,u,24,UD,-0.19805148711846704
3,f,u,25,UD,-0.2149060991377208
3,f,u,26,UD,-0.23196936452673952
3,f,u,27,UD,-0.24896116898578988
3,f,u,28,UD,-0.2655469616746514
3,f,u,29,UD,-0.2813385428297784
3,f,u,30,UD,-0.2958981961925217
3,f,u,31,UD,-0.3087470471807167
3,f,u,32,UD,-0.3193784861710224
3,f,u,33,UD,-0.3272773289881682
3,f,u,34,UD,-0.3319450477528137
3,f,u,35,UD,-0.33293085226213054
3,f,u,36,UD,-0.3298676093255083
3,f,u,37,UD,-0.32251056474910056
3,f,u,38,UD,-0.3107756488505541
3,f,u,39,UD,-0.2947729532001982
3,f,u,40,UD,-0.27483001312418265
3,f,u,41,UD,-0.25149915658007416
3,f,u,42,UD,-0.22554376713133056
3,f,u,43,UD,-0.1979001817320156
3,f,u,44,UD,-0.1696152206557492
3,f,u,45,UD,-0.14176376785766281
3,f,u,46,UD,-0.11535562747764344
3,f,u,47,UD,-0.09124484464467358
3,f,u,48,UD,-0.07005635142586399
3,f,u,49,UD,-0.05214302938741549
3,f,u,50,UD,-0.03758082262602186
3,f,u,51,UD,-0.026201474553054417
3,f,u,52,UD,-0.01765411157790652
3,f,u,53,UD,-0.011481014441398405
3,f,u,54,UD,-0.007191492136705104
3,f,u,55,UD,-0.004321024586147283
3,f,u,56,UD,-0.002469094054028669
3,f,u,57,UD,-0.001315722645485815
3,f,u,58,UD,-6.214475491343759e-4
3,f,u,59,UD,-2.177880477113293e-4
3,f,u,60,UD,0
3,f,u,61,UD,0
3,f,u,0,UU,0.01487343298408483
3,f,u,1,UU,0.01492733916583951
3,f,u,2,UU,0.015781649008534387
3,f,u,3,UU,0.01723414822012095
3,f,u,4,UU,0.019172776873972844
3,f,u,5,UU,0.021538719721827755
3,f,u,6,UU,0.024304720877796695
3,f,u,7,UU,0.027462031223831316
3,f,u,8,UU,0.031012291537446977
3,f,u,9,UU,0.03496225269153079
3,f,u,10,UU,0.03932012962262021
3,f,u,11,UU,0.04409289504045921
3,f,u,12,UU,0.0492841135436591
3,f,u,13,UU,0.05489209082769514
3,f,u,14,UU,0.0609082180203416
3,f,u,15,UU,0.0673154569115449
3,f,u,16,UU,0.07408695429711275
3,f,u,17,UU,0.08118480203037283
3,f,u,18,UU,0.08855897882343887
3,f,u,19,UU,0.09614652319246572
3,f,u,20,UU,0.10387099569897272
3,f,u,21,UU,0.11164229354223708
3,f,u,22,UU,0.11935688192518679
3,f,u,23,UU,0.12689850454840929
3,f,u,24,UU,0.13413943008525958
3,f,u,25,UU,0.14094228252305063
3,f,u,26,UU,0.14716249078075813
3,f,u,27,UU,0.15265137697671805
3,f,u,28,UU,0.1572598830155069
3,f,u,29,UU,0.16084291157753702
3,f,u,30,UU,0.16326422973293517
3,f,u,31,UU,0.1644018506163931
3,f,u,32,UU,0.16415376995649203
3,f,u,33,UU,0.16244388857683387
3,f,u,34,UU,0.1592278980763181
3,f,u,35,UU,0.1544988440121412
3,f,u,36,UU,0.1482920096579047
3,f,u,37,UU,0.14068868713580235
3,f,u,38,UU,0.1318183294180049
3,f,u,39,UU,0.12185852119255765
3,f,u,40,UU,0.11103219240538025
3,f,u,41,UU,0.0996015578318549
3,f,u,42,UU,0.08785843732271724
3,f,u,43,UU,0.07611092910489511
3,f,u,44,UU,0.0646668880939324
3,f,u,45,UU,0.053815276971548004
3,f,u,46,UU,0.04380712189180825
3,f,u,47,UU,0.034838358325781
3,f,u,48,UU,0.027037086185611726
3,f,u,49,UU,0.020457467008587023
3,f,u,50,UU,0.015081593893122117
3,f,u,51,UU,0.010829249949732684
3,f,u,52,UU,0.007573879618542228
3,f,u,53,UU,0.005161820255104001
3,f,u,54,UU,0.0034313307277176928
3,f,u,55,UU,0.002228396844636096
3,f,u,56,UU,0.0014174941963821142
3,f,u,57,UU,8.869494852474906e-4
3,f,u,58,UU,5.496809558964485e-4
3,f,u,59,UU,3.40186166199832e-4
3,f,u,60,UU,2.0323625115152176e-4
3,f,u,61,UU,0
3,f,t,0,HD,-26.684207753219415
3,f,t,1,HD,-25.605845365634337
3,f,t,2,HD,-24.531692449543655
3,f,t,3,HD,-23.46555666561163
3,f,t,4,HD,-22.410177425734094
3,f,t,5,HD,-21.3677097694501
3,f,t,6,HD,-20.33998841006891
3,f,t,7,HD,-19.328669996953106
3,f,t,8,HD,-18.335306814036223
3,f,t,9,HD,-17.36138127923148
3,f,t,10,HD,-16.40831776650647
3,f,t,11,HD,-15.477481282282206
3,f,t,12,HD,-14.570168681538346
3,f,t,13,HD,-13.687595966112898
3,f,t,14,HD,-12.83088399290366
3,f,t,15,HD,-12.001044211156424
3,f,t,16,HD,-11.198965614162562
3,f,t,17,HD,-10.425403803630518
3,f,t,18,HD,-9.680972854159828
3,f,t,19,HD,-8.966140491939504
3,f,t,20,HD,-8.281226945132163
3,f,t,21,HD,-7.626407672316463
3,f,t,22,HD,-7.00172002395154
3,f,t,23,HD,-6.407073736673992
3,f,t,24,HD,-5.842264998838486
3,f,t,25,HD,-5.306993655735228
3,f,t,26,HD,-4.800882942084929
3,f,t,27,HD,-4.323500936003093
3,f,t,28,HD,-3.874382722597123
3,f,t,29,HD,-3.4530520401668268
3,f,t,30,HD,-3.0590409670590044
3,f,t,31,HD,-2.6919060110433026
3,f,t,32,HD,-2.351238816339797
3,f,t,33,HD,-2.0366696517445138
3,f,t,34,HD,-1.7478619479773252
3,f,t,35,HD,-1.4844964875108009
3,f,t,36,HD,-1.2462444935717112
3,f,t,37,HD,-1.032729880718091
3,f,t,38,HD,-0.843482339791905
3,f,t,39,HD,-0.677884679300036
3,f,t,40,HD,-0.5351197597730049
3,f,t,41,HD,-0.4141241168262094
3,f,t,42,HD,-0.31355650716779093
3,f,t,43,HD,-0.2317895783566666
3,f,t,44,HD,-0.16693115534960698
3,f,t,45,HD,-0.11687800886373242
3,f,t,46,HD,-0.07939966658682801
3,f,t,47,HD,-0.052243743720895075
3,f,t,48,HD,-0.03324890640014125
3,f,t,49,HD,-0.020448695423652297
3,f,t,50,HD,-0.012150394162806534
3,f,t,51,HD,-0.0069781863118612425
3,f,t,52,HD,-0.0038777766891980995
3,f,t,53,HD,-0.002087969090257602
3,f,t,54,HD,-0.001090683112292993
3,f,t,55,HD,-5.528159280084918e-4
3,f,t,56,HD,-2.712639664348384e-4
3,f,t,57,HD,-1.2794445209114813e-4
3,f,t,58,HD,-5.6974642624505645e-5
3,f,t,59,HD,-2.2855769619816512e-5
3,f,t,60,HD,-7.020719365752164e-6
3,f,t,61,HD,0
3,f,t,0,HH,2.4151503627364663
3,f,t,1,HH,2.5097017939505064
3,f,t,2,HH,2.6014183382533034
3,f,t,3,HH,2.6895828127611994
3,f,t,4,HH,2.77335948902565
3,f,t,5,HH,2.8518295336602995
3,f,t,6,HH,2.9240189110228063
3,f,t,7,HH,2.9889227720184257
3,f,t,8,HH,3.04552849842026
3,f,t,9,HH,3.0928384789561147
3,f,t,10,HH,3.1298930307575366
3,f,t,11,HH,3.1557934682949047
3,f,t,12,HH,3.1697250637433676
3,f,t,13,HH,3.1709794838177414
3,f,t,14,HH,3.158976197997954
3,f,t,15,HH,3.1332823136750516
3,f,t,16,HH,3.0936302933215445
3,f,t,17,HH,3.0399330385466943
3,f,t,18,HH,2.9722958783039815
3,f,t,19,HH,2.891025066480599
3,f,t,20,HH,2.7966324707246564
3,f,t,21,HH,2.689836213069802
3,f,t,22,HH,2.5715570977410307
3,f,t,23,HH,2.442910727606476
3,f,t,24,HH,2.3051952648493916
3,f,t,25,HH,2.159874832570896
3,f,t,26,HH,2.0085585840049673
3,f,t,27,HH,1.8529754899874982
3,f,t,28,HH,1.6949449221640718
3,f,t,29,HH,1.5363431519204152
3,f,t,30,HH,1.3790659595237116
3,f,t,31,HH,1.2249876733984804
3,f,t,32,HH,1.0759171553310405
3,f,t,33,HH,0.9335515304328943
3,f,t,34,HH,0.7994288398854754
3,f,t,35,HH,0.6748812644410012
3,f,t,36,HH,0.5609910996976186
3,f,t,37,HH,0.4585522024544605
3,f,t,38,HH,0.36804007740441935
3,f,t,39,HH,0.2895940061713001
3,f,t,40,HH,0.22301448317712366
3,f,t,41,HH,0.1677785640047521
3,f,t,42,HH,0.12307444628291868
3,f,t,43,HH,0.0878546876999907
3,f,t,44,HH,0.06090507780374654
3,f,t,45,HH,0.040923671830595705
3,f,t,46,HH,0.026602393605641414
3,f,t,47,HH,0.016702525034058106
3,f,t,48,HH,0.010115823152077267
3,f,t,49,HH,0.005905121271358636
3,f,t,50,HH,0.0033217672638015715
3,f,t,51,HH,0.0018013197123609805
3,f,t,52,HH,9.424707329383106e-4
3,f,t,53,HH,4.762195565012755e-4
3,f,t,54,HH,2.3243364047147e-4
3,f,t,55,HH,1.0936585275638656e-4
3,f,t,56,HH,4.926306710782818e-5
3,f,t,57,HH,2.0853111052901848e-5
3,f,t,58,HH,7.889007825606828e-6
3,f,t,59,HH,2.2339218388389045e-6
3,f,t,60,HH,0
3,f,t,61,HH,0
3,f,t,0,UD,-0.1679914719359571
3,f,t,1,UD,-0.16231190161660386
3,f,t,2,UD,-0.16530455177261996
3,f,t,3,UD,-0.17401734701555024
3,f,t,4,UD,-0.1867657232207307
3,f,t,5,UD,-0.20258798143636353
3,f,t,6,UD,-0.2209381592454387
3,f,t,7,UD,-0.2415100882747602
3,f,t,8,UD,-0.26413476786595397
3,f,t,9,UD,-0.2887191492672009
3,f,t,10,UD,-0.315208519793347
3,f,t,11,UD,-0.34356242764273537
3,f,t,12,UD,-0.3737384061905579
3,f,t,13,UD,-0.4056801946842898
3,f,t,14,UD,-0.43930854940719277
3,f,t,15,UD,-0.47451355440471227
3,f,t,16,UD,-0.5111478277343794
3,f,t,17,UD,-0.5490203201360981
3,f,t,18,UD,-0.5878905986265686
3,f,t,19,UD,-0.6274636440148212
3,f,t,20,UD,-0.6673852954669585
3,f,t,21,UD,-0.7072385625426348
3,f,t,22,UD,-0.7465411043961502
3,f,t,23,UD,-0.7847442515720292
3,f,t,24,UD,-0.8212340193376657
3,f,t,25,UD,-0.8553346312480833
3,f,t,26,UD,-0.8863151330542541
3,f,t,27,UD,-0.9133997219416626
3,f,t,28,UD,-0.9357824317763409
3,f,t,29,UD,-0.9526467835824981
3,f,t,30,UD,-0.9631909080015123
3,f,t,31,UD,-0.9666584433129541
3,f,t,32,UD,-0.962375174825965
3,f,t,33,UD,-0.9497908748798382
3,f,t,34,UD,-0.9285251002747601
3,f,t,35,UD,-0.8984147977195229
3,f,t,36,UD,-0.859560485822948
3,f,t,37,UD,-0.812366609042073
3,f,t,38,UD,-0.7575705575713502
3,f,t,39,UD,-0.6962540722517988
3,f,t,40,UD,-0.6298306472805008
3,f,t,41,UD,-0.5600034958436055
3,f,t,42,UD,-0.48869100434786983
3,f,t,43,UD,-0.4179205362218255
3,f,t,44,UD,-0.3496967608317096
3,f,t,45,UD,-0.2858566576557435
3,f,t,46,UD,-0.2279286852694747
3,f,t,47,UD,-0.17701660509899664
3,f,t,48,UD,-0.1337274567569568
3,f,t,49,UD,-0.09815728752649269
3,f,t,50,UD,-0.06993798263408547
3,f,t,51,UD,-0.048336217597687144
