case,expectancy,age,transition,s,delta,cc
2,u,104,HU,2.9351894656230265e-4,0.25960389228441066,7.61986609867937e-5
2,u,105,HU,1.5779433038760242e-4,0.264292670047147,4.170388489644111e-5
2,u,106,HU,8.357830964277132e-5,0.26593746363155973,2.2226603681011738e-5
2,u,107,HU,4.3748906977580356e-5,0.2643090527192395,1.1563232160746391e-5
2,u,108,HU,2.267012654374555e-5,0.259297281412563,5.8783021820720035e-6
2,u,109,HU,1.155185832098679e-5,0.2509286847044793,2.89869261437771e-6
2,u,110,HU,5.3416823846947064e-6,0.23937358241132384,1.2786576485278352e-6
2,u,50,UD,-0.035321434837659774,-0.07591026313934701,0.002681259412986052
2,u,51,UD,-0.035282014463668465,-0.07717933817792538,0.002723042525889923
2,u,52,UD,-0.037010594946141874,-0.07841367020692172,0.002902136586268733
2,u,53,UD,-0.03992884556923686,-0.07960995171691304,0.0031787334678790233
2,u,54,UD,-0.04372834730171567,-0.08076475491560423,0.003531709252687489
2,u,55,UD,-0.04824893175205258,-0.08187452859415001,0.003950358542370622
2,u,56,UD,-0.05341266563838279,-0.08293559507019777,0.004429811209004781
2,u,57,UD,-0.059187370523686084,-0.08394414723620383,0.004968433345764055
2,u,58,UD,-0.06556599655442122,-0.0848962457438536,0.005566306955924802
2,u,59,UD,-0.07255458099876987,-0.08578781635781757,0.006224299070640869
2,u,60,UD,-0.0801648762502182,-0.08661464751459512,0.006943452499463787
2,u,61,UD,-0.08840951024132243,-0.08737238812485576,0.007724550042733234
2,u,62,UD,-0.09729849822412408,-0.0880565456604687,0.008567769651567613
2,u,63,UD,-0.10683644662790817,-0.08866248457034123,0.009472384800696993
2,u,64,UD,-0.11702007975475331,-0.08918542507225463,0.010436485554916813
2,u,65,UD,-0.1278358855997528,-0.08962044237111018,0.01145670861835248
2,u,66,UD,-0.13925777560790886,-0.08996246635738425,0.012527972953130666
2,u,67,UD,-0.15124471605136608,-0.09020628184315978,0.0136432234834182
2,u,68,UD,-0.16373833330434473,-0.09034652939686574,0.014793190143274782
2,u,69,UD,-0.17666053140743204,-0.09037770684185034,0.015966173718066388
2,u,70,UD,-0.18991119353111707,-0.09029417148818089,0.017147873876223796
2,u,71,UD,-0.20336607238487941,-0.09009014317164234,0.018321278577408364
2,u,72,UD,-0.2168750097807277,-0.08975970817888732,0.019466637589211452
2,u,73,UD,-0.23026066271105045,-0.08929682414315243,0.02056154590519441
2,u,74,UD,-0.2433179515172509,-0.08869532600101664,0.02158116503172213
2,u,75,UD,-0.25581448277508984,-0.08794893310750705,0.022498610833517892
2,u,76,UD,-0.267492231627991,-0.08705125761461822,0.023285535165357373
2,u,77,UD,-0.27807078986741623,-0.08599581422726471,0.02391292398746709
2,u,78,UD,-0.2872524894576876,-0.08477603146108756,0.02435212608354065
2,u,79,UD,-0.29472968671026906,-0.08338526453873918,0.024576112893755508
2,u,80,UD,-0.30019442841041194,-0.08181681007563812,0.02456095053501942
2,u,81,UD,-0.3033506054206796,-0.08006392272314805,0.024287439430421467
2,u,82,UD,-0.3039285198816699,-0.07811983395714453,0.023742845507996754
2,u,83,UD,-0.30170154079172373,-0.07597777322342067,0.022922611247430186
2,u,84,UD,-0.29650419854077836,-0.07363099167876294,0.02183189817547433
2,u,85,UD,-0.2882506833946093,-0.07107278879804144,0.020486779941796176
2,u,86,UD,-0.2769522955491994,-0.06829654215338038,0.01891488412745136
2,u,87,UD,-0.26273199790589474,-0.06529574071103175,0.01715528041175464
2,u,88,UD,-0.24583392540827284,-0.06206402203407338,0.015257442163261798
2,u,89,UD,-0.22662560734279244,-0.058595213822748043,0.013279175919961063
2,u,90,UD,-0.20559087273388707,-0.05488338026625167,0.011283522047524476
2,u,91,UD,-0.18331203243478733,-0.050922873715684575,0.00933477547824215
2,u,92,UD,-0.1604410156420143,-0.046708392211388616,0.007493941885400739
2,u,93,UD,-0.13766064461622898,-0.042235043400442984,0.005814103299899389
2,u,94,UD,-0.11563899339397031,-0.03749841535053272,0.004336279005004608
2,u,95,UD,-0.09498148610651796,-0.03249465469101209,0.003086390593070464
2,u,96,UD,-0.07618662720500305,-0.02722055237475074,0.002073842076089395
2,u,97,UD,-0.05961157422787709,-0.02167363713797449,0.0012919996290384399
2,u,98,UD,-0.045452837803215095,-0.015852276423113154,7.205309490714929e-4
2,u,99,UD,-0.033745178761722165,-0.009755784108486598,3.2921067870164857e-4
2,u,100,UD,-0.024378617885167438,-0.0033845338533289304,8.251025752971933e-5
2,u,101,UD,-0.017130108078494067,0.003259923774637241,-5.5842846587188277e-5
2,u,102,UD,-0.01170376118403242,0.010174742941087833,-1.1908276149141164e-4
2,u,103,UD,-0.0077723593076495815,0.017355666251970436,-1.3489447413396214e-4
2,u,104,UD,-0.005013537339750117,0.024796914505512746,-1.2432025678397947e-4
2,u,105,UD,-0.0031361965212775484,0.03249108698357733,-1.0189843397042147e-4
2,u,106,UD,-0.0018955859374250557,0.04042907698863768,-7.66367898027365e-5
2,u,107,UD,-0.0010981062811117105,0.048600007110354726,-5.336797306995432e-5
2,u,108,UD,-5.985429966555321e-4,0.056991187945768185,-3.411167641601872e-5
2,u,109,UD,-2.9290885946694665e-4,0.06558810266316473,-1.9211336345668588e-5
2,u,110,UD,-1.095699451679152e-4,0.07437441796079969,-8.14920089786043e-6
2,u,50,UH,-0.01746655991237841,-0.022470482755785504,3.9248203331399337e-4
2,u,51,UH,-0.017496627588270246,-0.02160691990325092,3.7804823087676554e-4
2,u,52,UH,-0.018398165800594404,-0.020755565796054642,3.818643408009595e-4
2,u,53,UH,-0.019888006464691414,-0.019917807667153176,3.9612548764682255e-4
2,u,54,UH,-0.02181350492074043,-0.019094919984545267,4.1652713104402294e-4
2,u,55,UH,-0.02409369967771705,-0.018288070135689505,4.40627269534329e-4
2,u,56,UH,-0.026687200350585718,-0.017498324573812396,4.6698129370090886e-4
2,u,57,UH,-0.02957432654752445,-0.016726655369043275,4.946795679319889e-4
2,u,58,UH,-0.03274693288377666,-0.015973947111404097,5.23097773946148e-4
2,u,59,UH,-0.03620241999486263,-0.015241004116412465,5.517612321657943e-4
2,u,60,UH,-0.039940042148462175,-0.014528557887205473,5.802712143713591e-4
2,u,61,UH,-0.04395848037378019,-0.01383727478958352,6.082655722645106e-4
2,u,62,UH,-0.0482541139586578,-0.013167763897962176,6.353987797129668e-4
2,u,63,UH,-0.052819677857167235,-0.0125205849707698,6.613332647393504e-4
2,u,64,UH,-0.05764313599632473,-0.011896256513113934,6.857375320325904e-4
2,u,65,UH,-0.06270668211898564,-0.011295263882302009,7.082885217175718e-4
2,u,66,UH,-0.06798582827078584,-0.010718067387802621,7.286766888218592e-4
2,u,67,UH,-0.07344857132427152,-0.010165110331135513,7.46612831175496e-4
2,u,68,UH,-0.07905464824245828,-0.0096368269226568,7.61835962544085e-4
2,u,69,UH,-0.08475490562371514,-0.009133650000835714,7.741216438208766e-4
2,u,70,UH,-0.09049082087822619,-0.008656018465011461,7.832902164359706e-4
2,u,71,UH,-0.0961942223996826,-0.008204384314242058,7.892143693766679e-4
2,u,72,UH,-0.1017872648020266,-0.0077792191622483575,7.918254408207731e-4
2,u,73,UH,-0.10718272265554005,-0.007381020071069333,7.911178271923988e-4
2,u,74,UH,-0.11228467172350824,-0.007010314513372418,7.871508638125673e-4
2,u,75,UH,-0.1169896296256422,-0.006667664234946302,7.800475693145089e-4
2,u,76,UH,-0.1211882269060963,-0.0063536677443995215,7.699897282942343e-4
2,u,77,UH,-0.12476747304393465,-0.006068961106356852,7.572089412420663e-4
2,u,78,UH,-0.12761366803389643,-0.005814216657657634,7.419735144274721e-4
2,u,79,UH,-0.12961598653440437,-0.005590139203896616,7.245714077777097e-4
2,u,80,UH,-0.13067072589249024,-0.005397459187470838,7.052899100019049e-4
2,u,81,UH,-0.13068615952486506,-0.005236922250467346,6.84393256643891e-4
2,u,82,UH,-0.12958787184538545,-0.005109274549918913,6.621000155977815e-4
2,u,83,UH,-0.12732437038097888,-0.005015243124625632,6.385626731504918e-4
2,u,84,UH,-0.12387267758397742,-0.004955510569571497,6.138523630485224e-4
2,u,85,UH,-0.11924350538024739,-0.004930683256446244,5.879519554183435e-4
2,u,86,UH,-0.11348552058982375,-0.004941252360801521,5.607605965312562e-4
2,u,87,UH,-0.10668813528090298,-0.004987547035633436,5.321120928575266e-4
2,u,88,UH,-0.09898222434934806,-0.005069679229661478,5.018081268895825e-4
2,u,89,UH,-0.09053820822563866,-0.005187479912365345,4.6966513647205135e-4
2,u,90,UH,-0.08156106649278017,-0.00534042686654615,4.355709107622001e-4
2,u,91,UH,-0.0722820867411589,-0.005527564774236493,3.995439164787366e-4
2,u,92,UH,-0.062947505416856675,-0.005747419083312791,3.617856938797773e-4
2,u,93,UH,-0.05380464217619162,-0.005997906123902323,3.227151928029529e-4
2,u,94,UH,-0.045086612281063,-0.006276243155337563,2.8297454172638014e-4
2,u,95,UH,-0.03699713486374329,-0.006578863451240639,2.4339909835570159e-4
2,u,96,UH,-0.0296972262282897,-0.006901343119724845,2.0495074790551933e-4
2,u,97,UH,-0.023295564318008544,-0.007238348001798976,1.6862140143203668e-4
2,u,98,UH,-0.01784395729172285,-0.007583610519063609,1.353216222192312e-4
2,u,99,UH,-0.013338647256679891,-0.007929947495853788,1.057747724111857e-4
2,u,100,UH,-0.009727235797898253,-0.008269330421384814,8.043772689954341e-5
2,u,101,UH,-0.006920036989078271,-0.008593018934874838,5.9464008877183844e-5
2,u,102,UH,-0.004803902442323444,-0.00889176607279284,4.271517675365826e-5
2,u,103,UH,-0.003256242348267725,-0.009156099620370388,2.9814479328808097e-5
2,u,104,UH,-0.0021571806006824984,-0.009376677527114137,2.0227186860346157e-5
2,u,105,UH,-0.0013984489417308398,-0.009544706850407612,1.3347785194083622e-5
2,u,106,UH,-8.8851058570596e-4,-0.00965240561135285,8.576264563214615e-6
2,u,107,UH,-5.542119370283963e-4,-0.00969347638465877,5.372240323680753e-6
2,u,108,UH,-3.3971997955430496e-4,-0.009663551091518702,3.2829013792327146e-6
2,u,109,UH,-2.0325626725106898e-4,-0.00956056045279471,1.9432438304632426e-6
2,u,110,UH,-1.095699451679152e-4,-0.00938498109698125,1.0283118641981562e-6
2,t,50,HD,-27.18397704643762,0.00387425197744104,-0.10531757682687279
2,t,51,HD,-26.205119716767936,0.00374294806305214,-0.09808440208592599
2,t,52,HD,-25.225449023215518,0.003584797439109489,-0.090428125058809955
2,t,53,HD,-24.249229380276855,0.00339706529977557,-0.08237621567403676
2,t,54,HD,-23.278976553518948,0.0031767898592079107,-0.07395241664795771
2,t,55,HD,-22.31629659966977,0.00292076753898143,-0.06518071469859713
2,t,56,HD,-21.362324403144306,0.002625537855598931,-0.05608759140404022
2,t,57,HD,-20.417956224474395,0.00228736815765972,-0.04670338291235281
2,t,58,HD,-19.483974882364034,0.00190223840443738,-0.03706316529232615
2,t,59,HD,-18.56111825197753,0.0014658262278698497,-0.027207373952342438
2,t,60,HD,-17.650117449682558,9.734925795254496e-4,-0.017182258365018622
2,t,61,HD,-16.751718583860907,4.202683343453809e-4,-0.007040216866661787
2,t,62,HD,-15.866695452298428,-1.991576946300897e-4,0.0031599744876774833
2,t,63,HD,-14.99585714161531,-8.904487801660588e-4,0.013353042699295834
2,t,64,HD,-14.140052654611992,-0.0016596276813442296,0.02346722280125902
2,t,65,HD,-13.300173698585652,-0.002513080629831691,0.03342440889531252
2,t,66,HD,-12.477156217564739,-0.003457556963348693,0.0431404783628304
2,t,67,HD,-11.671980936916414,-0.0045001632996088115,0.052525820246044914
2,t,68,HD,-10.88567299983362,-0.0056483509540781705,0.06148610147439321
2,t,69,HD,-10.119300652751752,-0.0069098950923676995,0.0699233059186426
2,t,70,HD,-9.373972848994844,-0.008292863872820189,0.07773708078422668
2,t,71,HD,-8.650835570053829,-0.00980557557783223,0.08482642199356219
2,t,72,HD,-7.951066603539465,-0.011456541456149199,0.09109172416405328
2,t,73,HD,-7.275868462991239,-0.013254391707387538,0.09643721061991359
2,t,74,HD,-6.626459088020036,-0.015207781741844298,0.10077374353186933
2,t,75,HD,-6.004059927397305,-0.0173252755545065,0.10402199268792861
2,t,76,HD,-5.409880989174111,-0.019615202778268292,0.10611591260894883
2,t,77,HD,-4.845102450017309,-0.02208548575018785,0.10700644111805753
2,t,78,HD,-4.310852462740333,-0.02474343276653953,0.10666528807828678
2,t,79,HD,-3.8081809009949854,-0.02759549365748314,0.10508863189995554
2,t,80,HD,-3.3380289494522613,-0.030646973932014248,0.10230048619817235
2,t,81,HD,-2.901194702780447,-0.03390170409362875,0.09835544433166592
2,t,82,HD,-2.4982952909524334,-0.0373616613871661,0.09334046270571643
2,t,83,HD,-2.129726508816341,-0.041026542304198124,0.0873753147103258
2,t,84,HD,-1.7956214891265454,-0.04489328576087019,0.08061134862971726
2,t,85,HD,-1.4958105959391041,-0.048955549095150694,0.07322822906654343
2,t,86,HD,-1.229785378570799,-0.05320314204580699,0.06542844618195875
2,t,87,HD,-0.9966700317088086,-0.057621427808183245,0.05742955028068882
2,t,88,HD,-0.795204236217455,-0.062190705230363866,0.04945431225253638
2,t,89,HD,-0.623741359282611,-0.06688559229484942,0.041719310254411904
2,t,90,HD,-0.4802656101540908,-0.07167443822680818,0.03442276780744972
2,t,91,HD,-0.36243073578746254,-0.07651879975872403,0.02773276489812786
2,t,92,HD,-0.26762112140541333,-0.08137302595846937,0.021777140459157383
2,t,93,HD,-0.19303377837800115,-0.08618400503552673,0.016636424127756403
2,t,94,HD,-0.1357768733364955,-0.09089113479058912,0.012340914095872157
2,t,95,HD,-0.0929775933478272,-0.09542658458037824,0.008872534175686444
2,t,96,HD,-0.061889834875899184,-0.09971591910450868,0.006171401767876563
2,t,97,HD,-0.0399910930229883,-0.1036791508323544,0.00414624256548112
2,t,98,HD,-0.025058537551064394,-0.10723227601551005,0.0026870840152207606
2,t,99,HD,-0.01521678642496584,-0.11028932647605419,0.001678249125939447
2,t,100,HD,-0.008954018791644217,-0.11276493364879536,0.001009699334929827
2,t,101,HD,-0.005107975560483872,-0.11457735173122069,5.852583124280397e-4
2,t,102,HD,-0.0028279060248928047,-0.11565182431621521,3.2705249077366914e-4
2,t,103,HD,-0.001521494999214587,-0.11592410761395805,1.7637795002305078e-4
2,t,104,HD,-7.965639066856508e-4,-0.11534389123499486,9.18787806144723e-5
2,t,105,HD,-4.0592431232498033e-4,-0.1138777966320402,4.622576628694488e-5
2,t,106,HD,-2.0090468051763634e-4,-0.11151159935366975,2.2403202242159684e-5
2,t,107,HD,-9.584621922607607e-5,-0.10825133132941861,1.0375480834114053e-5
2,t,108,HD,-4.322556967106581e-5,-0.10412298811332393,4.500775477052041e-6
2,t,109,HD,-1.750706077003608e-5,-0.09917070023502933,1.73618747562169e-6
2,t,110,HD,-5.3416823846947064e-6,-0.09345342100506054,4.991984927721901e-7
2,t,50,HU,-4.567756591413411,-0.0023975583854075797,0.010951463118243967
2,t,51,HU,-4.604216866643477,-0.0025464802532163596,0.011724547332433315
2,t,52,HU,-4.629552817490971,-0.0026986491692760697,0.012493538865041698
2,t,53,HU,-4.6436251718368755,-0.0028530082062204103,0.013248300721862269
2,t,54,HU,-4.646098316409078,-0.00300824018584606,0.013976579662813512
2,t,55,HU,-4.636559561433655,-0.0031627255065065,0.014664165187382812
2,t,56,HU,-4.614590175078114,-0.0033144943080621993,0.015295032869336159
2,t,57,HU,-4.579810480252429,-0.0034611723457061505,0.015851513382824912
2,t,58,HU,-4.531910646945946,-0.0035999199002767993,0.016314515324217013
2,t,59,HU,-4.470673255666958,-0.003727363013389319,0.01666382213812183
2,t,60,HU,-4.39599077326897,-0.0038395163039031694,0.01687847824577411
2,t,61,HU,-4.3078795166882795,-0.00393169660191048,0.01693727525720307
2,t,62,HU,-4.206490838969808,-0.00399842663279331,0.016819345001137954
2,t,63,HU,-4.0921198204951,-0.0040333280036738695,0.016504861466391775
2,t,64,HU,-3.9652115098744116,-0.00402900279634681,0.01597584826139056
2,t,65,HU,-3.8263646389082875,-0.003976903165372071,0.015217081644342129
2,t,66,HU,-3.676332682841918,-0.0038671884910216996,0.014217071440253193
2,t,67,HU,-3.5160221222801216,-0.0036885698611159173,0.01296909323125928
2,t,68,HU,-3.3464877705557363,-0.00342814197429462,0.011472235192705743
2,t,69,HU,-3.1689250510341536,-0.0030712029953933184,0.009732412108913017
2,t,70,HU,-2.9846591379501772,-0.0026010634820811014,0.007763287890181866
2,t,71,HU,-2.7951309097585484,-0.0019988462775051598,0.005587037014110485
2,t,72,HU,-2.6018797054011613,-0.0012432802696569004,0.0032348657017459725
2,t,73,HU,-2.4065229226119667,-3.104922047004119e-4,7.472066079038682e-4
2,t,74,HU,-2.2107325558685282,8.261976344240765e-4,-0.0018265020080028705
2,t,75,HU,-2.0162088432749257,0.00219646804815795,-0.004428538302666873
2,t,76,HU,-1.8246512805303639,0.003833167510777502,-0.006994194007027556
2,t,77,HU,-1.6377273702823125,0.005772449374235655,-0.00945369833375474
2,t,78,HU,-1.4570396100009613,0.008053854700854124,-0.011734785312336902
2,t,79,HU,-1.2840913827960452,0.010720321463940814,-0.013765872412649883
2,t,80,HU,-1.1202526021259516,0.01381809390749257,-0.01547975565628931
2,t,81,HU,-0.9667261674309509,0.01739650025947663,-0.016817652022555384
2,t,82,HU,-0.8245165015149217,0.021507560842000173,-0.017733338821565307
2,t,83,HU,-0.694401642466464,0.026205382116289172,-0.0181970603830125
2,t,84,HU,-0.5769105248004749,0.03154528569194007,-0.018198807323518057
2,t,85,HU,-0.4723071694323507,0.03758261537585082,-0.017750538688032842
2,t,86,HU,-0.3805834664708608,0.04437116076594512,-0.016886930175639248
2,t,87,HU,-0.301462032848843,0.05196113388191173,-0.015664309049172
2,t,88,HU,-0.23441021828843958,0.06039663745922784,-0.014157588970705345
2,t,89,HU,-0.1786656944389837,0.06971257187628377,-0.012455245065403804
2,t,90,HU,-0.13327319975794405,0.07993094479293653,-0.010652652772230228
2,t,91,HU,-0.0971309769785438,0.09105657644853726,-0.008844414230767886
2,t,92,HU,-0.06904433406163267,0.10307223746331712,-0.0071165539958971975
2,t,93,HU,-0.04778273960429029,0.1159333180876436,-0.005539611549643231
2,t,94,HU,-0.03213612368237117,0.12956221063212825,-0.004163627225435498
2,t,95,HU,-0.020965792562751776,0.14384269114191064,-0.003015776024149271
2,t,96,HU,-0.013245730919888949,0.1586147101754294,-0.0021009677709199095
2,t,97,HU,-0.008091103697159879,0.17367013916550803,-0.0014051831050883128
2,t,98,HU,-0.004772377145366637,0.18875015522994062,-9.007869270037735e-4
2,t,99,HU,-0.002715390681836424,0.2035450623390848,-5.527043656093648e-4
2,t,100,HU,-0.0014895479320930103,0.21769741035991722,-3.242707274236182e-4
2,t,101,HU,-7.876581833030275e-4,0.23080924745998693,-1.8179879254387221e-4
2,t,102,HU,-4.015568823397289e-4,0.24245418298398486,-9.735914582927512e-5
2,t,103,HU,-1.9738501317354218e-4,0.2521946077109106,-4.97794359653144e-5
2,t,104,HU,-9.347424531949385e-5,0.25960389228441066,-2.426627791328846e-5
2,t,105,HU,-4.2508857922638876e-5,0.264292670047147,-1.1234779561029048e-5
2,t,106,HU,-1.840205376523033e-5,0.26593746363155973,-4.893795503936948e-6
2,t,107,HU,-7.421412517917557e-6,0.2643090527192395,-1.9615465124494953e-6
2,t,108,HU,-2.636219085135585e-6,0.259297281412563,-6.83564441983571e-7
2,t,109,HU,-6.818221518352196e-7,0.2509286847044793,-1.7108873576238944e-7
2,t,110,HU,0,0.23937358241132384,0
2,t,50,UD,-0.1895362489556303,-0.07591026313934701,0.01438774653266668
2,t,51,UD,-0.18102733427141024,-0.07717933817792538,0.013971569851181512
2,t,52,UD,-0.18148800128874387,-0.07841367020692172,0.014231140279568946
2,t,53,UD,-0.1870467058020429,-0.07960995171691304,0.014890779217708275
2,t,54,UD,-0.19561225777822153,-0.08076475491560423,0.01579857605794606
2,t,55,UD,-0.20603367192226923,-0.08187452859415001,0.016868909763157556
2,t,56,UD,-0.21766138766420182,-0.08293559507019777,0.01805187670973558
2,t,57,UD,-0.23011508921116466,-0.08394414723620383,0.019316814930014185
2,t,58,UD,-0.24315926789298395,-0.0848962457438536,0.020643308961938295
2,t,59,UD,-0.25663568348251675,-0.08578781635781757,0.022016214885461145
2,t,60,UD,-0.2704262394368961,-0.08661464751459512,0.023422873407524258
2,t,61,UD,-0.2844323036789877,-0.08737238812485576,0.02485152963228735
2,t,62,UD,-0.29856301842633354,-0.0880565456604687,0.026290428064585796
2,t,63,UD,-0.31272857136507326,-0.08866248457034123,0.027727292133360663
2,t,64,UD,-0.32683622740087503,-0.08918542507225463,0.029149027869759116
2,t,65,UD,-0.34078790564221145,-0.08962044237111018,0.030541562858379143
2,t,66,UD,-0.35447862526614726,-0.08996246635738425,0.03188977139991759
2,t,67,UD,-0.36779544427300404,-0.09020628184315978,0.03317745950672077
2,t,68,UD,-0.3806166874788031,-0.09034652939686574,0.03438739674424135
2,t,69,UD,-0.3928113640438852,-0.09037770684185034,0.03550139030370561
2,t,70,UD,-0.4042387428921874,-0.09029417148818089,0.03650040237287384
2,t,71,UD,-0.4147481043728707,-0.09009014317164234,0.03736471610311918
2,t,72,UD,-0.42417872814021224,-0.08975970817888732,0.03807415885355703
2,t,73,UD,-0.4323602153993181,-0.08929682414315243,0.038608394121008416
2,t,74,UD,-0.4391132802411132,-0.08869532600101664,0.03894729554236131
2,t,75,UD,-0.44425117934769093,-0.08794893310750705,0.039071417255381186
2,t,76,UD,-0.4475819794699834,-0.08705125761461822,0.03896257419850229
2,t,77,UD,-0.4489118833800605,-0.08599581422726471,0.038604542927563205
2,t,78,UD,-0.4480498410867814,-0.08477603146108756,0.03798388742410826
2,t,79,UD,-0.44481365561679453,-0.08338526453873918,0.03709090434405004
2,t,80,UD,-0.4390377415913243,-0.08181681007563812,0.03592066751981447
2,t,81,UD,-0.43058259930459286,-0.08006392272314805,0.03447413195665514
2,t,82,UD,-0.4193459168246084,-0.07811983395714453,0.03275923339294495
2,t,83,UD,-0.4052750007098574,-0.07597777322342067,0.030791892097055195
2,t,84,UD,-0.3883799618604694,-0.07363099167876294,0.02859680173994649
2,t,85,UD,-0.3687467576200405,-0.07107278879804144,0.026207860424291716
2,t,86,UD,-0.34654884162242094,-0.06829654215338038,0.023668087570070814
2,t,87,UD,-0.32205584690202943,-0.06529574071103175,0.021028875073786653
2,t,88,UD,-0.29563749607852147,-0.06206402203407338,0.01834845207071564
2,t,89,UD,-0.2677608852513984,-0.058595213822748043,0.01568950632467399
2,t,90,UD,-0.23897952427360047,-0.05488338026625167,0.013116004106555937
2,t,91,UD,-0.20991312067739512,-0.050922873715684575,0.010689379335520248
2,t,92,UD,-0.1812181074712904,-0.046708392211388616,0.008464406439574607
2,t,93,UD,-0.1535502921095677,-0.042235043400442984,0.0064852032513982895
2,t,94,UD,-0.1275225833126449,-0.03749841535053272,0.004781894795630471
2,t,95,UD,-0.10366224287814957,-0.03249465469101209,0.0033684687868212977
2,t,96,UD,-0.08237312067683636,-0.02722055237475074,0.0022422418456554873
2,t,97,UD,-0.06390845842225798,-0.02167363713797449,0.001385128737891349
2,t,98,UD,-0.048358809139963946,-0.015852276423113154,7.665972099792793e-4
2,t,99,UD,-0.03565740428544986,-0.009755784108486598,3.4786593807787367e-4
2,t,100,UD,-0.0256022709785422,-0.0033845338533289304,8.665175284897688e-5
2,t,101,UD,-0.0178912679341638,0.003259923774637241,-5.8324169696985494e-5
2,t,102,UD,-0.012163841721054086,0.010174742941087833,-1.2376396268780473e-4
2,t,103,UD,-0.008042425423516884,0.017355666251970436,-1.39581651506921e-4
2,t,104,UD,-0.005167269083658851,0.024796914505512746,-1.2813232969446773e-4
2,t,105,UD,-0.0032207618383322876,0.03249108698357733,-1.046460530426408e-4
2,t,106,UD,-0.001940162662797779,0.04042907698863768,-7.843898566473169e-5
2,t,107,UD,-0.001120167034851952,0.048600007110354726,-5.444012585858984e-5
2,t,108,UD,-6.082459806550563e-4,0.056991187945768185,-3.4664661000770394e-5
2,t,109,UD,-2.960419961982281e-4,0.06558810266316473,-1.9416832839257606e-5
2,t,110,UD,-1.095699451679152e-4,0.07437441796079969,-8.14920089786043e-6
2,t,50,UH,0.038280288795404155,-0.022470482755785504,-8.601765692636181e-4
2,t,51,UH,0.038585845765753794,-0.02160691990325092,-8.337212788598359e-4
2,t,52,UH,0.04079493697747305,-0.020755565796054642,-8.467219985818444e-4
2,t,53,UH,0.04430237304278651,-0.019917807667153176,-8.824061454646933e-4
2,t,54,UH,0.048775812838314454,-0.019094919984545267,-9.313702433287703e-4
2,t,55,UH,0.05403289593405571,-0.018288070135689505,-9.88157390476423e-4
2,t,56,UH,0.05997337235778856,-0.017498324573812396,-0.0010494335353026926
2,t,57,UH,0.06654083844492907,-0.016726655369043275,-0.001113005672635514
2,t,58,UH,0.07370059797211552,-0.015973947111404097,-0.0011772894540854294
2,t,59,UH,0.08142640540419518,-0.015241004116412465,-0.0012410201799500091
2,t,60,UH,0.08969216021829163,-0.014528557887205473,-0.0013030977417599577
2,t,61,UH,0.09846640480392942,-0.01383727478958352,-0.001362506700814338
2,t,62,UH,0.10770845311152953,-0.013167763897962176,-0.0014182794803873503
2,t,63,UH,0.11736551859511032,-0.0125205849707698,-0.0014694849482085417
2,t,64,UH,0.1273705163843425,-0.011896256513113934,-0.0015152323351159194
2,t,65,UH,0.13764039187437238,-0.011295263882302009,-0.0015546845470844933
2,t,66,UH,0.14807493302112362,-0.010718067387802621,-0.0015870771105647625
2,t,67,UH,0.1585560873869366,-0.010165110331135513,-0.0016117401219613746
2,t,68,UH,0.16894784398860685,-0.0096368269226568,-0.001628121131474227
2,t,69,UH,0.1790967629924846,-0.009133650000835714,-0.0016358071494559803
2,t,70,UH,0.18883324758354864,-0.008656018465011461,-0.001634544077891278
2,t,71,UH,0.1979736536504075,-0.008204384314242058,-0.0016242519386425933
2,t,72,UH,0.20632332450283355,-0.0077792191622483575,-0.001605034359591229
2,t,73,UH,0.21368061899810528,-0.007381020071069333,-0.001577180937623534
2,t,74,UH,0.2198419710267379,-0.007010314513372418,-0.0015411613601371392
2,t,75,UH,0.22460797495733217,-0.006667664234946302,-0.0014976105615067184
2,t,76,UH,0.22779043418424688,-0.0063536677443995215,-0.0014473047341592115
2,t,77,UH,0.22922023772699848,-0.006068961106356852,-0.0013911287075550251
2,t,78,UH,0.22875584328924348,-0.005814216657657634,-0.0013300360345888387
2,t,79,UH,0.22629204630392782,-0.005590139203896616,-0.0012650040395735752
2,t,80,UH,0.22176860757042638,-0.005397459187470838,-0.0011969870084236126
2,t,81,UH,0.21517820444310404,-0.005236922250467346,-0.001126871526663703
2,t,82,UH,0.2065730731245486,-0.005109274549918913,-0.0010554385452137946
2,t,83,UH,0.1960696374328138,-0.005015243124625632,-9.833369010827599e-4
2,t,84,UH,0.18385039125566088,-0.004955510569571497,-9.110725570872827e-4
2,t,85,UH,0.1701623392930861,-0.004930683256446244,-8.390165972301445e-4
2,t,86,UH,0.1553114254299992,-0.004941252360801521,-7.674329475654329e-4
2,t,87,UH,0.1396526082225036,-0.004987547035633436,-6.965239521586255e-4
2,t,88,UH,0.12357558706838041,-0.005069679229661478,-6.264885870537917e-4
2,t,89,UH,0.1074866326916483,-0.005187479912365345,-5.575847479357178e-4
2,t,90,UH,0.0917875000211465,-0.00534042686654615,-4.90184431126036e-4
2,t,91,UH,0.07685294017434635,-0.005527564774236493,-4.248096049042215e-4
2,t,92,UH,0.06300879230462834,-0.005747419083312791,-3.621379353081131e-4
2,t,93,UH,0.050512916712869144,-0.005997906123902323,-3.0297173248828587e-4
2,t,94,UH,0.039541218326835575,-0.006276243155337563,-2.4817030087751e-4
